period,transit_epoch_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,star_radius_sol,star_teff,star_logg,disposition_text,source,target_encoded
8.30865307,138.10788,3.2747,836.1,2.42,0.849,5022.0,4.485,CONFIRMED,Kepler,1
11.93205399,142.10648,6.205,178.5,1.83,1.391,5711.0,4.221,CONFIRMED,Kepler,1
7.54235832,132.96117,4.73,132.5,1.59,1.391,5711.0,4.221,CONFIRMED,Kepler,1
5.02818253,134.10891,3.526,181.3,2.03,1.515,5640.0,4.087,CONFIRMED,Kepler,1
1.897828815,132.6785,2.7114,132.4,1.73,1.515,5640.0,4.087,CONFIRMED,Kepler,1
10.62788695,137.81843,4.576,326.7,1.87,1.014,6082.0,4.445,CONFIRMED,Kepler,1
1.104462494,132.32134,1.0458,469.1,1.6,0.753,5002.0,4.543,CONFIRMED,Kepler,1
4.89336495,133.6449,3.485,138.3,1.6,1.347,6688.0,4.304,CONFIRMED,Kepler,1
11.17392077,134.70626,3.307,324.8,1.64,0.914,5911.0,4.519,CONFIRMED,Kepler,1
31.0325991,152.27157,3.476,737.4,2.64,0.931,5841.0,4.52,CONFIRMED,Kepler,1
0.512407185,132.240449,1.0579,329.2,1.03,0.563,3862.0,4.69,FALSE POSITIVE,Kepler,0
4.150297119,134.9355,1.2058,593.4,3.03,0.858,5290.0,4.519,FALSE POSITIVE,Kepler,0
5.89661966,134.03046,3.154,144.0,1.28,1.087,5392.0,4.314,CONFIRMED,Kepler,1
33.4178173,155.58781,4.645,1166.8,3.13,0.744,5136.0,4.607,CONFIRMED,Kepler,1
2.053341891,134.51606,2.596,65.5,1.44,1.358,6084.0,4.204,CONFIRMED,Kepler,1
18.78429232,137.88207,3.1136,1009.5,2.14,0.641,4243.0,4.637,CONFIRMED,Kepler,1
3.61460279,134.69521,3.227,64.8,1.14,1.391,5711.0,4.221,CONFIRMED,Kepler,1
13.15140223,144.16237,5.439,97.8,1.87,1.636,6154.0,4.12,CONFIRMED,Kepler,1
7.47763833,133.40976,2.5693,110.0,2.05,1.953,5957.0,3.849,FALSE POSITIVE,Kepler,0
3.73090026,132.89428,2.9095,191.2,1.48,0.95,5709.0,4.489,CONFIRMED,Kepler,1
2.787874175,133.90417,2.0348,197.4,2.33,1.727,4827.0,3.942,CONFIRMED,Kepler,1
37.9962369,162.97984,6.7751,403.7,2.39,1.191,6038.0,4.284,CONFIRMED,Kepler,1
8.46354384,134.35341,1.4078,792.2,2.51,0.887,5427.0,4.495,CANDIDATE,Kepler,1
17.23232894,135.0922,4.5568,509.8,2.79,1.216,6086.0,4.274,CONFIRMED,Kepler,1
28.5057217,132.92075,6.324,755.8,2.55,0.87,5712.0,4.534,CONFIRMED,Kepler,1
16.4581861,134.01969,1.9637,435.8,1.82,0.884,5475.0,4.521,CONFIRMED,Kepler,1
0.693842661,132.18157,1.6197,49.3,0.83,1.196,5457.0,4.239,CONFIRMED,Kepler,1
34.0607677,141.35928,2.471,818.9,2.96,0.94,5910.0,4.505,CONFIRMED,Kepler,1
31.5888979,155.61538,3.438,360.6,2.59,1.367,5866.0,4.175,CONFIRMED,Kepler,1
25.7457957,135.94806,7.073,140.3,1.73,1.383,6103.0,4.202,CONFIRMED,Kepler,1
11.92979348,136.66919,6.152,709.3,2.43,0.921,5831.0,4.517,CONFIRMED,Kepler,1
17.65737838,136.585509,3.509,2155.7,2.45,0.47,3745.0,4.784,CANDIDATE,Kepler,1
4.3394569,132.80309,2.3652,337.4,2.11,1.013,5330.0,4.366,CONFIRMED,Kepler,1
2.852348262,132.044534,0.7051,1402.9,1.66,0.433,3731.0,4.83,CONFIRMED,Kepler,1
14.83340944,135.44213,3.927,783.0,2.54,0.904,5570.0,4.471,CONFIRMED,Kepler,1
0.987338654,131.88155,2.591,26.5,0.98,1.896,6258.0,3.939,FALSE POSITIVE,Kepler,0
1.811460943,132.93207,5.065,428.5,2.83,1.008,5700.0,4.382,FALSE POSITIVE,Kepler,0
16.07673148,143.39091,2.205,488.0,2.14,0.971,5957.0,4.498,CONFIRMED,Kepler,1
18.87058705,143.95639,3.4701,588.0,2.67,0.949,6103.0,4.496,CONFIRMED,Kepler,1
22.1334224,152.18405,2.049,654.6,1.76,0.702,5165.0,4.633,CONFIRMED,Kepler,1
17.1369408,141.01497,6.416,362.1,2.05,1.077,6218.0,4.421,CONFIRMED,Kepler,1
26.6951944,143.9999,4.576,132.6,1.4,1.216,6086.0,4.274,CONFIRMED,Kepler,1
7.72085047,136.563,1.8264,267.0,2.53,1.177,5887.0,4.29,CONFIRMED,Kepler,1
6.312508525,132.654418,2.7455,1286.0,2.0,0.571,4090.0,4.696,CONFIRMED,Kepler,1
4.19577385,135.17605,2.1557,874.2,3.02,1.005,5229.0,4.378,CONFIRMED,Kepler,1
7.1329472,135.99259,4.368,145.0,1.64,1.307,5862.0,4.194,CONFIRMED,Kepler,1
8.91901228,140.0777,4.141,180.6,1.84,1.307,5862.0,4.194,CONFIRMED,Kepler,1
4.5620407,132.64295,2.8521,81.6,2.82,2.506,5343.0,3.764,CONFIRMED,Kepler,1
7.5966998,131.95296,3.667,127.5,1.32,1.091,5716.0,4.343,CANDIDATE,Kepler,1
2.392630668,133.7861,1.3705,101.5,1.33,1.091,5716.0,4.343,FALSE POSITIVE,Kepler,0
17.6700291,131.60103,6.693,348.4,2.89,1.247,5795.0,4.265,CONFIRMED,Kepler,1
19.9865916,135.52265,4.391,648.0,4.22,1.238,5500.0,4.218,CONFIRMED,Kepler,1
12.12580644,142.10763,3.289,327.5,2.5,1.238,5500.0,4.218,CONFIRMED,Kepler,1
1.646801683,132.0615,1.1966,284.2,0.86,0.513,3810.0,4.753,CONFIRMED,Kepler,1
3.78861833,134.61419,2.808,143.4,1.23,1.04,5560.0,4.379,CONFIRMED,Kepler,1
10.45839865,137.65416,3.154,306.8,1.25,0.747,4641.0,4.557,CONFIRMED,Kepler,1
21.1033014,144.66035,2.059,192.5,1.56,1.126,6000.0,4.363,CONFIRMED,Kepler,1
1.204686597,131.90556,0.823,233.2,1.55,1.0,5780.0,4.438,CANDIDATE,Kepler,1
11.8984948,133.34685,3.015,130.9,1.69,1.307,5862.0,4.194,CONFIRMED,Kepler,1
23.1274171,145.66194,4.901,157.3,1.44,1.066,5865.0,4.393,CONFIRMED,Kepler,1
5.132486123,132.15985,1.4575,908.4,1.69,0.578,3879.0,4.707,CONFIRMED,Kepler,1
8.77997349,138.48383,3.2201,755.7,2.12,0.764,5191.0,4.597,CONFIRMED,Kepler,1
10.66489514,132.00872,3.159,292.6,1.76,1.021,6014.0,4.436,CONFIRMED,Kepler,1
5.1233204,132.08472,2.7466,286.2,1.65,0.982,5364.0,4.394,CONFIRMED,Kepler,1
3.573202801,134.934397,2.88,2975.0,5.81,1.08,5646.0,4.37,CONFIRMED,Kepler,1
24.3398202,136.05813,3.891,777.3,5.09,1.466,5596.0,4.105,CONFIRMED,Kepler,1
7.16520428,132.96921,1.705,433.8,2.31,1.103,6174.0,4.417,CONFIRMED,Kepler,1
1.755843555,133.15509,1.9425,386.0,1.94,0.829,5569.0,4.566,CONFIRMED,Kepler,1
5.18560081,132.32455,4.054,252.6,2.34,1.471,6172.0,4.198,CONFIRMED,Kepler,1
33.4698571,140.14977,4.749,370.7,2.45,1.094,5912.0,4.342,CONFIRMED,Kepler,1
11.89520436,132.8908,3.433,184.3,1.33,0.992,5649.0,4.411,CONFIRMED,Kepler,1
1.025857984,131.655621,0.8069,270.7,1.57,0.847,5123.0,4.501,CONFIRMED,Kepler,1
5.60013327,135.96495,2.6508,329.2,1.73,0.978,5288.0,4.391,CONFIRMED,Kepler,1
25.2034128,137.56393,4.515,697.1,2.42,0.921,5831.0,4.517,CONFIRMED,Kepler,1
1.615357809,132.7846,1.1435,499.6,1.37,0.486,3821.0,4.755,CONFIRMED,Kepler,1
5.640676975,138.556259,2.8354,1453.3,4.59,1.216,5794.0,4.282,CONFIRMED,Kepler,1
25.5638626,375.27811,4.685,1124.9,4.0,1.049,6228.0,4.441,CONFIRMED,Kepler,1
6.78341325,136.10468,3.5437,501.2,20.75,8.769,5096.0,2.435,CANDIDATE,Kepler,1
12.7945474,130.7668,3.4197,816.7,1.6,0.571,4090.0,4.696,CONFIRMED,Kepler,1
1.434745129,132.62802,1.862,200.7,1.5,1.064,5806.0,4.4,CONFIRMED,Kepler,1
6.95787,359.007,4.537,182.3,1.39,1.025,6240.0,4.406,CANDIDATE,Kepler,1
3.28192056,132.42485,2.917,191.0,1.6,1.162,5859.0,4.335,CONFIRMED,Kepler,1
12.51610549,135.03333,4.853,263.0,1.87,1.162,5859.0,4.335,CONFIRMED,Kepler,1
5.45298742,134.15183,2.1328,86.0,0.92,0.842,5450.0,4.563,CONFIRMED,Kepler,1
3.26662733,136.08452,2.056,59.9,0.68,0.842,5450.0,4.563,CONFIRMED,Kepler,1
4.45743267,132.16006,2.3226,175.7,0.79,0.612,4487.0,4.644,CONFIRMED,Kepler,1
2.81814715,132.25336,1.763,278.6,1.3,0.787,5167.0,4.555,CONFIRMED,Kepler,1
9.4907638,131.50396,2.713,197.4,1.05,0.746,5290.0,4.604,CANDIDATE,Kepler,1
0.76196247,132.78371,1.282,190.2,1.08,0.787,5167.0,4.555,CANDIDATE,Kepler,1
1.824649,147.482662,4.2285,3218.5,5.31,0.793,6190.0,4.487,FALSE POSITIVE,Kepler,0
2.832647249,131.82642,2.306,114.7,1.37,1.272,5865.0,4.266,CONFIRMED,Kepler,1
3.70063251,133.16065,5.408,68.6,1.24,1.404,5423.0,4.105,CONFIRMED,Kepler,1
3.93083997,135.19393,2.932,101.4,1.2,1.191,6038.0,4.284,CONFIRMED,Kepler,1
7.63008196,137.07948,2.78,124.0,1.39,1.191,6038.0,4.284,CONFIRMED,Kepler,1
16.22378479,136.02454,2.5462,262.3,1.51,0.925,5547.0,4.46,CONFIRMED,Kepler,1
9.76293284,139.15802,3.064,553.2,1.94,0.816,5052.0,4.503,CONFIRMED,Kepler,1
25.0823402,134.13568,6.423,244.6,2.26,1.262,6429.0,4.241,CONFIRMED,Kepler,1
4.27103727,133.14028,2.2759,180.4,1.22,0.906,5984.0,4.521,CONFIRMED,Kepler,1
4.27226421,133.21863,2.113,48.9,0.64,0.842,5450.0,4.563,CONFIRMED,Kepler,1
2.19251903,132.2332,1.845,18.1,0.37,0.842,5450.0,4.563,CANDIDATE,Kepler,1
3.53232429,134.74727,2.765,224.2,1.43,0.956,5761.0,4.492,CONFIRMED,Kepler,1
15.03946326,144.137461,5.1008,5237.7,12.36,1.441,6501.0,4.212,FALSE POSITIVE,Kepler,0
10.44087398,137.97113,3.743,821.5,3.41,0.981,5738.0,4.426,CONFIRMED,Kepler,1
10.27127527,135.17631,3.029,343.5,0.94,0.511,4405.0,4.732,CANDIDATE,Kepler,1
12.5722897,143.0663,4.765,86.5,1.09,1.169,6084.0,4.319,CONFIRMED,Kepler,1
11.7761073,142.70558,2.829,281.3,1.31,0.689,5096.0,4.618,FALSE POSITIVE,Kepler,0
20.6180348,145.51232,3.267,769.5,1.57,0.576,3757.0,4.681,CONFIRMED,Kepler,1
19.9401211,142.34849,4.283,758.9,2.42,0.763,5623.0,4.596,CONFIRMED,Kepler,1
22.2420032,144.72364,7.532,63.5,2.04,2.164,5979.0,3.854,CONFIRMED,Kepler,1
3.88148385,135.12314,2.679,36.3,0.59,0.979,5854.0,4.469,CONFIRMED,Kepler,1
0.577369336,132.425795,1.0852,400.4,1.42,0.716,5255.0,4.617,CONFIRMED,Kepler,1
12.720370263,178.528297,2.7306,1180.1,4.75,1.258,6267.0,4.28,CONFIRMED,Kepler,1
11.96407399,133.15804,4.526,784.2,3.21,0.961,5903.0,4.437,CONFIRMED,Kepler,1
2.493237866,132.63633,2.644,259.2,9.48,4.131,5002.0,3.344,FALSE POSITIVE,Kepler,0
12.90467523,144.32009,3.28,412.4,1.49,0.722,4513.0,4.574,CONFIRMED,Kepler,1
9.99115241,134.39335,2.657,391.7,1.68,0.796,4838.0,4.524,CONFIRMED,Kepler,1
4.267961416,134.07063,1.3427,127.4,1.42,1.237,6395.0,4.275,CANDIDATE,Kepler,1
17.25121397,149.886479,2.0371,2054.8,2.64,0.537,3879.0,4.708,CONFIRMED,Kepler,1
9.30991834,136.39785,3.455,114.5,1.21,1.101,5806.0,4.353,CONFIRMED,Kepler,1
18.1209388,134.17616,3.781,504.2,1.68,0.774,4905.0,4.536,CANDIDATE,Kepler,1
3.23941775,133.98383,2.569,77.4,0.77,0.858,6075.0,4.541,CONFIRMED,Kepler,1
3.98864999,134.8296,3.516,94.2,1.15,1.188,5692.0,4.288,CANDIDATE,Kepler,1
2.524017517,133.85946,1.1968,303.0,1.5,0.871,5420.0,4.487,CONFIRMED,Kepler,1
2.121023807,170.85004,0.3673,263.9,5.75,1.112,6133.0,4.367,CANDIDATE,Kepler,1
3.55557922,132.75203,3.24,60.4,0.84,1.082,5839.0,4.337,CANDIDATE,Kepler,1
31.2012202,140.07042,4.077,360.1,1.47,0.722,4513.0,4.574,CONFIRMED,Kepler,1
22.5968256,140.42654,6.179,142.9,1.3,1.104,5610.0,4.301,CONFIRMED,Kepler,1
5.25419589,133.72952,2.9878,461.8,2.12,0.987,6123.0,4.472,CONFIRMED,Kepler,1
5.90608902,131.56096,2.409,340.7,1.77,0.961,5966.0,4.493,CONFIRMED,Kepler,1
13.81504449,181.12621,2.3244,1032.6,1.91,0.509,3732.0,4.736,CONFIRMED,Kepler,1
12.4128518,140.35679,4.298,108.1,1.5,1.346,5945.0,4.196,CONFIRMED,Kepler,1
3.92453009,132.40179,3.691,463.5,1.82,0.849,5776.0,4.554,CONFIRMED,Kepler,1
11.60653061,134.41637,2.194,771.7,1.88,0.701,4703.0,4.582,CONFIRMED,Kepler,1
2.66831274,131.68823,2.4141,266.2,1.48,0.899,5806.0,4.528,CONFIRMED,Kepler,1
2.9322509,133.7648,2.931,181.2,1.33,0.966,6106.0,4.487,FALSE POSITIVE,Kepler,0
23.4772553,145.3641,6.735,141.4,1.34,1.121,6384.0,4.361,CONFIRMED,Kepler,1
2.01948607,132.9238,5.248,275.4,2.15,0.944,5884.0,4.481,FALSE POSITIVE,Kepler,0
3.04468229,132.464,5.951,71.4,0.86,0.98,5575.0,4.363,FALSE POSITIVE,Kepler,0
15.05028313,141.53522,1.848,615.2,2.46,0.989,5887.0,4.49,FALSE POSITIVE,Kepler,0
9.08233411,139.65489,2.008,296.9,1.35,0.788,5354.0,4.587,CONFIRMED,Kepler,1
0.790539912,131.87702,1.0567,277.3,1.24,0.767,4791.0,4.541,FALSE POSITIVE,Kepler,0
1.705782214,133.15607,1.007,278.0,1.82,1.009,5387.0,4.38,FALSE POSITIVE,Kepler,0
0.532086296,131.9134,4.023,495.8,16.99,0.698,5271.0,4.636,FALSE POSITIVE,Kepler,0
6.238535444,171.706325,3.5255,401.6,2.53,1.258,6267.0,4.28,CONFIRMED,Kepler,1
9.95667035,136.5827,3.534,586.8,3.41,1.115,6165.0,4.365,CONFIRMED,Kepler,1
10.41728722,137.45784,4.125,210.4,1.64,1.151,5557.0,4.288,CONFIRMED,Kepler,1
0.984941669,133.31801,1.9724,81.4,1.49,1.662,5825.0,4.046,CONFIRMED,Kepler,1
0.663085361,131.97961,1.1522,322.7,1.6,0.767,5172.0,4.6,CONFIRMED,Kepler,1
19.1187425,138.42824,6.805,217.5,2.33,1.463,5862.0,4.148,CONFIRMED,Kepler,1
1.08749101,131.77034,1.6192,126.4,4.91,3.204,5988.0,3.594,FALSE POSITIVE,Kepler,0
1.183818383,131.88403,1.393,84.3,0.91,0.992,6014.0,4.459,FALSE POSITIVE,Kepler,0
4.98845099,133.74684,7.453,193.9,1.33,0.961,5695.0,4.411,FALSE POSITIVE,Kepler,0
3.543919702,136.26075,1.8717,507.0,1.21,0.537,3879.0,4.708,CONFIRMED,Kepler,1
8.28157072,136.25775,3.1,139.2,1.37,1.175,5640.0,4.288,CANDIDATE,Kepler,1
0.82628442,132.26993,0.9603,134.9,0.96,0.829,5218.0,4.548,CANDIDATE,Kepler,1
6.37705295,136.91384,1.949,502.8,2.15,0.965,5672.0,4.503,CANDIDATE,Kepler,1
8.83929462,135.54125,1.719,316.2,1.94,0.87,5330.0,4.491,CONFIRMED,Kepler,1
0.631795416,132.53963,1.0703,145.2,1.88,1.519,6414.0,4.173,FALSE POSITIVE,Kepler,0
7.56126152,135.6368,2.851,180.6,1.2,0.895,5853.0,4.529,CONFIRMED,Kepler,1
34.9897847,144.20912,4.208,498.5,1.14,0.521,3765.0,4.725,CONFIRMED,Kepler,1
7.05429483,136.18961,1.716,359.3,1.0,0.521,3765.0,4.725,CONFIRMED,Kepler,1
2.27050106,133.54216,1.903,106.7,0.55,0.528,4671.0,4.721,CANDIDATE,Kepler,1
26.7838935,140.75396,4.584,365.3,1.59,0.856,5242.0,4.512,CONFIRMED,Kepler,1
11.94019101,136.55603,2.866,631.7,1.86,0.748,5073.0,4.607,CONFIRMED,Kepler,1
3.51295674,133.78198,3.06,83.1,1.1,1.17,6453.0,4.326,FALSE POSITIVE,Kepler,0
7.203855862,170.285731,2.5418,1765.9,2.25,0.539,3834.0,4.708,CONFIRMED,Kepler,1
6.73808701,133.32953,2.591,92.9,0.73,0.769,5168.0,4.566,CONFIRMED,Kepler,1
7.57571414,138.2166,2.357,418.5,2.45,1.171,6418.0,4.395,FALSE POSITIVE,Kepler,0
4.76887671,132.09888,1.672,115.8,2.11,1.855,6063.0,3.926,FALSE POSITIVE,Kepler,0
1.347512632,132.127858,1.9817,2651.8,23.45,0.685,5316.0,4.585,FALSE POSITIVE,Kepler,0
0.512581697,132.80609,1.5789,259.1,1.32,0.82,5547.0,4.571,FALSE POSITIVE,Kepler,0
12.07760884,140.46287,2.233,151.0,1.03,0.845,5370.0,4.471,FALSE POSITIVE,Kepler,0
18.55581565,132.07105,5.372,565.9,20.83,8.841,5988.0,2.982,CANDIDATE,Kepler,1
13.33094869,133.78632,1.426,725.6,25.95,1.039,5991.0,4.394,CANDIDATE,Kepler,1
6.38315744,132.30539,1.7075,1112.6,2.35,0.714,5262.0,4.623,FALSE POSITIVE,Kepler,0
27.52194772,189.824523,4.047,2312.8,2.47,0.511,3780.0,4.746,CONFIRMED,Kepler,1
16.1289679,143.75518,6.271,389.0,2.94,1.087,5392.0,4.314,CONFIRMED,Kepler,1
13.5631157,140.65364,5.438,336.4,1.75,0.895,5853.0,4.529,CONFIRMED,Kepler,1
16.2959916,133.90784,2.116,369.6,1.83,0.961,5495.0,4.442,CONFIRMED,Kepler,1
4.16056658,132.27418,2.61,75.8,0.7,0.815,5481.0,4.574,CONFIRMED,Kepler,1
2.93101771,131.92959,2.231,199.1,1.15,0.788,5485.0,4.5,FALSE POSITIVE,Kepler,0
16.2276756,136.62586,3.699,525.8,2.11,0.883,5328.0,4.447,FALSE POSITIVE,Kepler,0
1.595630597,136.13782,1.793,259.6,17.94,0.729,5632.0,4.616,FALSE POSITIVE,Kepler,0
14.8200596,133.39933,3.902,184.9,0.96,0.732,4825.0,4.603,CONFIRMED,Kepler,1
20.49041,144.41979,4.369,661.8,2.34,0.923,5681.0,4.524,CONFIRMED,Kepler,1
8.679037,140.90423,2.864,301.6,1.79,1.027,6117.0,4.42,CONFIRMED,Kepler,1
11.1296971,138.57573,2.942,371.0,1.93,0.964,6122.0,4.487,CONFIRMED,Kepler,1
2.7296036,133.28661,2.721,145.6,1.53,1.235,5887.0,4.292,CONFIRMED,Kepler,1
3.11604194,133.84988,1.7763,345.2,1.59,0.86,5591.0,4.559,CONFIRMED,Kepler,1
12.7372371,136.0162,3.358,100.8,0.87,0.868,5420.0,4.502,CONFIRMED,Kepler,1
0.679336747,132.856178,1.2188,240.7,1.4,0.913,5440.0,4.491,CONFIRMED,Kepler,1
17.5509742,133.9459,4.064,3859.0,5.97,1.0,5780.0,4.438,FALSE POSITIVE,Kepler,0
10.21507506,133.64546,3.395,258.6,1.5,0.95,5406.0,4.433,FALSE POSITIVE,Kepler,0
8.3806973,134.7287,3.028,650.8,1.91,0.735,5062.0,4.601,FALSE POSITIVE,Kepler,0
31.0572947,147.56275,3.401,636.6,1.85,0.734,5395.0,4.615,CONFIRMED,Kepler,1
15.1622287,144.474,7.332,479.8,3.12,1.112,6325.0,4.409,CONFIRMED,Kepler,1
10.04378351,353.61859,5.548,437.9,2.94,1.112,6325.0,4.409,CONFIRMED,Kepler,1
7.10397925,136.33096,1.5398,370.5,1.51,0.789,5488.0,4.584,CANDIDATE,Kepler,1
4.5513988,133.05954,2.457,188.7,1.13,0.84,5009.0,4.491,CONFIRMED,Kepler,1
10.91274065,169.85247,2.1801,1387.2,2.13,0.539,3834.0,4.708,CONFIRMED,Kepler,1
3.732261,131.93795,2.054,153.6,1.09,0.867,5762.0,4.495,FALSE POSITIVE,Kepler,0
3.03267135,134.0668,1.774,42.4,0.6,0.921,5640.0,4.492,CONFIRMED,Kepler,1
5.34182466,136.3186,3.577,70.5,0.95,1.135,5767.0,4.287,CONFIRMED,Kepler,1
2.131945045,133.65547,1.8061,269.4,1.66,1.013,5845.0,4.469,CONFIRMED,Kepler,1
5.77957133,136.53014,2.5213,396.6,1.5,0.581,4102.0,4.687,CONFIRMED,Kepler,1
6.77367892,138.07568,3.579,150.7,1.33,1.072,6392.0,4.425,CANDIDATE,Kepler,1
5.22402436,132.85379,2.608,48.1,0.58,0.84,5487.0,4.512,CANDIDATE,Kepler,1
11.6601667,140.62189,5.882,181.0,2.08,1.083,5791.0,4.381,CONFIRMED,Kepler,1
18.0161227,145.24169,4.016,499.5,2.39,1.065,6245.0,4.406,CONFIRMED,Kepler,1
6.80243431,132.40355,3.817,249.1,2.6,0.816,5836.0,4.561,FALSE POSITIVE,Kepler,0
21.30181863,191.84136,3.8763,87.3,0.72,0.781,5437.0,4.571,CONFIRMED,Kepler,1
4.14789051,135.53291,3.829,137.6,1.93,1.417,6150.0,4.223,CONFIRMED,Kepler,1
15.92108138,147.0537,1.5443,716.8,3.14,0.82,5595.0,4.57,CANDIDATE,Kepler,1
19.0054098,144.15574,1.843,542.4,28.47,1.036,6347.0,4.423,CONFIRMED,Kepler,1
1.96433113,131.65195,2.381,139.1,1.33,1.121,6306.0,4.405,FALSE POSITIVE,Kepler,0
2.81043228,133.40821,3.874,47.4,1.43,2.079,5415.0,3.868,CANDIDATE,Kepler,1
0.968527683,131.50954,1.3672,114.6,1.21,0.886,5580.0,4.538,CONFIRMED,Kepler,1
0.664074145,133.40285,1.0925,212.6,1.19,0.797,5178.0,4.585,CONFIRMED,Kepler,1
11.7489907,135.68045,4.043,36.7,1.01,1.655,6440.0,4.081,FALSE POSITIVE,Kepler,0
3.849371737,157.526686,2.632,1298.6,12.94,2.992,6244.0,3.657,CONFIRMED,Kepler,1
4.164384505,171.087935,1.8464,2338.0,2.54,0.508,3808.0,4.754,CONFIRMED,Kepler,1
2.10433534,133.31612,1.1168,242.1,0.79,0.433,3605.0,4.837,CONFIRMED,Kepler,1
28.8431751,143.82307,3.171,756.7,2.66,0.785,5151.0,4.528,CONFIRMED,Kepler,1
1.112207126,131.8505,1.35,54.7,0.73,0.972,6046.0,4.486,FALSE POSITIVE,Kepler,0
1.303576682,133.0758,1.021,245.5,1.51,0.955,6045.0,4.494,FALSE POSITIVE,Kepler,0
1.958577398,132.26115,2.388,453.0,1.8,0.816,5402.0,4.568,FALSE POSITIVE,Kepler,0
5.19103699,135.21628,4.222,290.1,1.92,1.125,6321.0,4.417,CONFIRMED,Kepler,1
4.86638504,134.01501,2.296,143.8,1.32,1.111,5688.0,4.333,CONFIRMED,Kepler,1
4.79176993,134.03502,4.52,116.6,0.81,0.756,5138.0,4.536,FALSE POSITIVE,Kepler,0
25.1933989,146.4301,4.62,481.2,1.95,0.84,5009.0,4.491,CONFIRMED,Kepler,1
0.759762021,131.79506,4.912,227.0,24.2,1.123,6386.0,4.402,FALSE POSITIVE,Kepler,0
4.790912471,132.01539,0.5134,360.7,2.25,0.676,4359.0,4.601,CANDIDATE,Kepler,1
6.49441464,132.25189,2.344,357.3,1.75,0.742,4769.0,4.557,CONFIRMED,Kepler,1
2.576571021,172.126911,1.5997,852.8,1.57,0.539,3834.0,4.708,CONFIRMED,Kepler,1
28.4750006,154.5706,4.718,763.8,2.64,0.831,4996.0,4.497,CONFIRMED,Kepler,1
14.7966306,142.74484,5.613,56.1,0.98,1.307,6175.0,4.299,CONFIRMED,Kepler,1
11.25401871,136.8901,4.759,433.4,2.42,1.118,5995.0,4.351,CONFIRMED,Kepler,1
9.18244299,134.04601,4.318,87.6,1.24,1.314,6194.0,4.242,CONFIRMED,Kepler,1
14.6134781,140.41368,5.266,72.8,1.12,1.314,6194.0,4.242,CONFIRMED,Kepler,1
6.88341278,172.66227,2.0674,487.4,2.63,1.193,6139.0,4.359,CONFIRMED,Kepler,1
11.1726723,140.00764,6.106,76.8,1.5,1.674,5616.0,4.004,CONFIRMED,Kepler,1
2.53573284,133.01581,3.989,68.0,1.36,1.674,5616.0,4.004,CONFIRMED,Kepler,1
6.79164656,136.48519,3.343,102.6,1.01,1.003,5772.0,4.351,CONFIRMED,Kepler,1
11.8376933,142.21212,3.381,92.9,1.0,1.003,5772.0,4.351,CONFIRMED,Kepler,1
18.5525162,135.51322,4.385,771.5,2.53,0.829,5569.0,4.566,CONFIRMED,Kepler,1
13.3669309,184.0734,3.733,12.2,0.27,0.772,5417.0,4.567,CONFIRMED,Kepler,1
1.045492348,132.27517,2.933,28.7,0.83,1.457,6057.0,4.088,FALSE POSITIVE,Kepler,0
4.86634094,353.34131,1.885,366.7,1.94,0.831,4996.0,4.497,CONFIRMED,Kepler,1
5.60402307,133.82508,1.0273,224.9,1.25,0.737,4847.0,4.581,CONFIRMED,Kepler,1
13.0313583,144.11544,4.521,573.3,2.88,1.071,5514.0,4.345,CONFIRMED,Kepler,1
8.00504749,138.71228,3.32,187.5,1.52,1.101,6398.0,4.411,CONFIRMED,Kepler,1
12.13070414,139.89855,3.843,211.2,1.61,1.101,6398.0,4.411,CONFIRMED,Kepler,1
5.61357653,131.81669,2.905,162.3,1.41,1.101,6398.0,4.411,CONFIRMED,Kepler,1
29.2254372,143.98764,5.293,174.1,1.35,1.008,6049.0,4.461,CANDIDATE,Kepler,1
1.33255087,132.059,3.565,123.3,1.19,1.054,5774.0,4.347,FALSE POSITIVE,Kepler,0
18.8262877,134.70322,2.344,795.8,2.34,0.845,5215.0,4.481,CONFIRMED,Kepler,1
13.9034057,143.52317,3.408,261.4,1.55,0.819,5261.0,4.523,CANDIDATE,Kepler,1
3.41045981,131.58062,2.866,136.2,1.06,0.651,4983.0,4.66,CONFIRMED,Kepler,1
4.76702759,132.69368,2.013,163.4,1.19,0.937,5629.0,4.43,CONFIRMED,Kepler,1
13.62801048,135.45073,3.5374,912.8,3.28,0.855,5052.0,4.48,CONFIRMED,Kepler,1
16.83203175,140.53041,4.031,326.0,1.86,1.008,5518.0,4.4,CONFIRMED,Kepler,1
13.37499553,142.38153,1.639,458.1,2.01,0.961,5263.0,4.404,FALSE POSITIVE,Kepler,0
4.35370136,134.09426,1.913,168.9,1.33,0.985,5992.0,4.382,FALSE POSITIVE,Kepler,0
1.385787741,135.49119,1.6449,85.4,0.55,0.6,4239.0,4.667,CONFIRMED,Kepler,1
12.02295362,136.20687,1.2667,778.6,3.28,0.879,5982.0,4.535,CONFIRMED,Kepler,1
16.79716262,134.0417,3.83,1023.8,2.75,0.697,4652.0,4.617,CONFIRMED,Kepler,1
18.59611518,141.26331,2.3052,813.8,1.53,0.539,3834.0,4.708,CONFIRMED,Kepler,1
5.77440326,132.96695,1.768,245.3,0.8,0.508,3808.0,4.754,CONFIRMED,Kepler,1
